2.4199,0.19349,1,8.0959e+05,-7.1426e+05,29.023,4.5057e+05,4.5057e+05,61614,1303.8
1.7168,0.24111,0.82949,8.4128e+05,-7.4196e+05,30,4.5011e+05,4.5011e+05,64004,1354.8
1.6277,0.20438,0.95399,6.8437e+05,-5.8832e+05,29.246,4.1104e+05,4.1104e+05,50750,1102.1
1.8927,0.19731,0.99993,7.144e+05,-6.1609e+05,29.594,4.2416e+05,4.2416e+05,53146,1150.5
1.521,0.16074,0.93293,5.1117e+05,-4.4672e+05,22.494,6.28e+05,6.28e+05,38535,823.2
1.9004,0.21815,0.9168,8.005e+05,-7.0072e+05,30,4.438e+05,4.438e+05,60446,1289.1
2.3819,0.18324,1,7.5651e+05,-6.6889e+05,27.486,4.3164e+05,4.3164e+05,57700,1218.3
2.3238,0.22017,0.90837,9.1209e+05,-8.1237e+05,30,4.7514e+05,4.7514e+05,70077,1468.9
1.9824,0.23845,0.83876,9.0307e+05,-8.0372e+05,30,4.6785e+05,4.6785e+05,69331,1454.3
2.4993,0.17888,1,7.6013e+05,-6.7566e+05,26.832,4.3149e+05,4.3149e+05,58284,1224.1
2.1784,0.17031,1,6.6276e+05,-5.8427e+05,25.546,6.7148e+05,6.7148e+05,50401,1067.3
1.6876,0.15169,0.96591,5.0776e+05,-4.4495e+05,21.978,6.276e+05,6.276e+05,38383,817.72
2.267,0.15797,1,6.2742e+05,-5.5706e+05,23.696,6.6021e+05,6.6021e+05,48054,1010.4
2.0301,0.24798,0.80653,9.5485e+05,-8.5558e+05,30,4.8051e+05,4.8051e+05,73805,1537.7
1.5543,0.21255,0.93803,6.9706e+05,-5.9763e+05,29.907,4.1538e+05,4.1538e+05,51553,1122.6
1.8294,0.18834,0.99313,6.6688e+05,-5.7653e+05,28.057,6.7622e+05,6.7622e+05,49733,1074
2.079,0.1652,1,6.2409e+05,-5.4903e+05,24.779,6.6037e+05,6.6037e+05,47361,1005.1
2.2426,0.20562,0.97267,8.2639e+05,-7.2616e+05,30,4.5578e+05,4.5578e+05,62641,1330.8
1.775,0.22748,0.87919,8.0579e+05,-7.0625e+05,30,4.4289e+05,4.4289e+05,60923,1297.7
2.1307,0.23446,0.85301,9.2612e+05,-8.2671e+05,30,4.7519e+05,4.7519e+05,71314,1491.5
