2.3296,0.24491,0.81663,1.0257e+06,-9.264e+05,30,5.0086e+05,5.0086e+05,79914,1651.8
2.2848,0.19929,1,8.0651e+05,-7.066e+05,29.893,4.5221e+05,4.5221e+05,60954,1298.8
1.6748,0.21864,0.91469,7.4781e+05,-6.4805e+05,29.999,4.2864e+05,4.2864e+05,55902,1204.3
1.5241,0.21406,0.93176,6.9529e+05,-5.9585e+05,29.918,4.1452e+05,4.1452e+05,51400,1119.7
1.5111,0.23033,0.86831,7.4838e+05,-6.489e+05,29.999,4.2618e+05,4.2618e+05,55976,1205.2
1.7075,0.20131,0.96962,6.9055e+05,-5.9419e+05,29.279,4.14e+05,4.14e+05,51257,1112.1
2.4334,0.16337,1,6.793e+05,-6.0545e+05,24.506,6.7468e+05,6.7468e+05,52228,1094
2.1943,0.15087,1,5.8611e+05,-5.202e+05,22.631,6.487e+05,6.487e+05,44874,943.9
2.2436,0.24875,0.80402,1.0185e+06,-9.1927e+05,30,4.9811e+05,4.9811e+05,79299,1640.3
2.2195,0.24313,0.82261,9.8732e+05,-8.8802e+05,30,4.9049e+05,4.9049e+05,76604,1590
2.0344,0.15687,0.99999,5.8344e+05,-5.1379e+05,23.53,6.4867e+05,6.4867e+05,44321,939.6
2.122,0.21718,0.92087,8.4987e+05,-7.5006e+05,30,4.5825e+05,4.5825e+05,64702,1368.7
1.8334,0.19636,0.99375,6.9836e+05,-6.018e+05,29.27,4.1813e+05,4.1813e+05,51913,1124.7
2.0199,0.19866,0.99999,7.4695e+05,-6.4755e+05,29.798,4.343e+05,4.343e+05,55860,1202.9
1.5805,0.23744,0.84231,7.9124e+05,-6.9187e+05,30,4.3683e+05,4.3683e+05,59683,1274.2
1.5077,0.20647,0.93016,6.6477e+05,-5.7123e+05,28.808,6.7422e+05,6.7422e+05,49276,1070.6
2.0289,0.18486,0.99999,6.9318e+05,-6.0437e+05,27.728,6.8315e+05,6.8315e+05,52135,1116.3
2.3381,0.16581,1,6.7288e+05,-5.9742e+05,24.871,6.7337e+05,6.7337e+05,51536,1083.6
2.1496,0.17985,1,6.966e+05,-6.1144e+05,26.977,6.827e+05,6.827e+05,52744,1121.8
1.6053,0.20323,0.94964,6.7523e+05,-5.8078e+05,28.949,6.7816e+05,6.7816e+05,50099,1087.4
1.9062,0.15901,0.99995,5.6983e+05,-4.9881e+05,23.851,6.4544e+05,6.4544e+05,43029,917.67
1.7923,0.19301,0.98606,6.7721e+05,-5.8446e+05,28.548,6.7965e+05,6.7965e+05,50417,1090.6
2.3097,0.15282,1,6.1305e+05,-5.4594e+05,22.923,6.5586e+05,6.5586e+05,47095,987.28
2.4787,0.18989,1,8.0558e+05,-7.13e+05,28.483,4.48e+05,4.48e+05,61506,1297.3
1.6298,0.18107,0.95457,6.0121e+05,-5.2154e+05,25.927,6.536e+05,6.536e+05,44990,968.21
1.7418,0.19256,0.97637,6.6522e+05,-5.7433e+05,28.201,6.751e+05,6.751e+05,49543,1071.3
2.4448,0.24423,0.81889,1.0546e+06,-9.5529e+05,30,5.0909e+05,5.0909e+05,82406,1698.3
2.3175,0.17901,1,7.2559e+05,-6.4103e+05,26.852,4.2167e+05,4.2167e+05,55297,1168.5
2.2108,0.18546,1,7.3202e+05,-6.4277e+05,27.819,4.2526e+05,4.2526e+05,55447,1178.9
2.4494,0.20681,0.96708,8.785e+05,-7.7832e+05,30,4.7055e+05,4.7055e+05,67140,1414.8
1.7177,0.20341,0.97134,7.0061e+05,-6.0233e+05,29.637,4.1794e+05,4.1794e+05,51959,1128.3
2.3043,0.16679,1,6.7099e+05,-5.9487e+05,25.018,6.7304e+05,6.7304e+05,51316,1080.6
1.6837,0.24288,0.82344,8.3863e+05,-7.3933e+05,30,4.4907e+05,4.4907e+05,63776,1350.6
1.5418,0.15174,0.93711,4.8451e+05,-4.2466e+05,21.33,6.2133e+05,6.2133e+05,36632,780.28
1.9968,0.19045,0.99999,7.0907e+05,-6.1607e+05,28.568,4.2017e+05,4.2017e+05,53144,1141.9
1.8401,0.19165,0.99511,6.8164e+05,-5.8849e+05,28.606,6.8155e+05,6.8155e+05,50765,1097.7
1.9122,0.16282,0.99996,5.8532e+05,-5.1183e+05,24.423,6.4992e+05,6.4992e+05,44152,942.61
1.8116,0.18339,0.98979,6.4471e+05,-5.5846e+05,27.227,6.6852e+05,6.6852e+05,48175,1038.3
2.2914,0.23115,0.86525,9.537e+05,-8.5423e+05,30,4.8379e+05,4.8379e+05,73688,1535.9
