2.0913,0.20542,0.97358,7.9165e+05,-6.9141e+05,29.999,4.4567e+05,4.4567e+05,59643,1274.9
2.0597,0.22119,0.90419,8.5182e+05,-7.5213e+05,30,4.5758e+05,4.5758e+05,64881,1371.8
2.4255,0.17861,1,7.4467e+05,-6.604e+05,26.791,4.2701e+05,4.2701e+05,56968,1199.2
2.4132,0.24718,0.80913,1.0594e+06,-9.601e+05,30,5.0982e+05,5.0982e+05,82821,1706
2.1173,0.15033,1,5.7143e+05,-5.0585e+05,22.55,6.4489e+05,6.4489e+05,43636,920.25
1.9006,0.24625,0.81219,9.1154e+05,-8.1227e+05,30,4.6877e+05,4.6877e+05,70069,1468
1.9422,0.16487,0.99998,5.9844e+05,-5.236e+05,24.73,6.5362e+05,6.5362e+05,45168,963.75
1.794,0.20681,0.96688,7.3063e+05,-6.3048e+05,29.994,4.2731e+05,4.2731e+05,54388,1176.6
2.0177,0.16167,0.99999,5.9936e+05,-5.2662e+05,24.251,6.534e+05,6.534e+05,45428,965.22
1.6964,0.15149,0.96763,5.0847e+05,-4.4559e+05,21.988,6.2782e+05,6.2782e+05,38438,818.86
2.4673,0.17044,1,7.165e+05,-6.3792e+05,25.567,4.1721e+05,4.1721e+05,55029,1153.9
1.668,0.19885,0.962,6.7301e+05,-5.7975e+05,28.694,6.7754e+05,6.7754e+05,50011,1083.8
1.5163,0.18835,0.93197,6.0389e+05,-5.2261e+05,26.331,6.5401e+05,6.5401e+05,45082,972.52
1.963,0.23215,0.8615,8.7252e+05,-7.7307e+05,30,4.6063e+05,4.6063e+05,66687,1405.1
1.7636,0.22398,0.89293,7.8962e+05,-6.9e+05,30,4.3915e+05,4.3915e+05,59521,1271.6
2.3911,0.18927,1,7.8488e+05,-6.9278e+05,28.39,4.4176e+05,4.4176e+05,59761,1264
2.1488,0.17527,1,6.7765e+05,-5.9573e+05,26.291,6.7649e+05,6.7649e+05,51389,1091.3
2.4851,0.23174,0.86303,1.0068e+06,-9.0733e+05,30,4.9867e+05,4.9867e+05,78269,1621.4
2.0816,0.1783,1,6.7711e+05,-5.9306e+05,26.744,6.7704e+05,6.7704e+05,51159,1090.4
2.0871,0.19164,1,7.325e+05,-6.3859e+05,28.746,4.2736e+05,4.2736e+05,55087,1179.7
1.6348,0.24114,0.82939,8.1898e+05,-7.1966e+05,30,4.4391e+05,4.4391e+05,62080,1318.9
2.1042,0.24344,0.82157,9.5681e+05,-8.5752e+05,30,4.8189e+05,4.8189e+05,73972,1540.9
1.6874,0.18519,0.96585,6.2725e+05,-5.432e+05,26.83,6.6204e+05,6.6204e+05,46858,1010.1
2.0005,0.21245,0.94139,8.0093e+05,-7.0096e+05,29.999,4.4573e+05,4.4573e+05,60467,1289.8
1.7444,0.21259,0.94071,7.4163e+05,-6.4168e+05,29.997,4.2859e+05,4.2859e+05,55353,1194.3
2.2684,0.24807,0.80624,1.0225e+06,-9.2327e+05,30,4.9935e+05,4.9935e+05,79644,1646.7
1.5396,0.17703,0.93664,5.6971e+05,-4.9507e+05,24.872,6.4394e+05,6.4394e+05,42706,917.48
1.8733,0.23394,0.85491,8.561e+05,-7.5668e+05,30,4.5562e+05,4.5562e+05,65273,1378.7
2.3995,0.17133,1,7.0788e+05,-6.2869e+05,25.7,6.8378e+05,6.8378e+05,54233,1140
1.9269,0.19246,0.99997,7.0259e+05,-6.0805e+05,28.869,4.1896e+05,4.1896e+05,52452,1131.5
1.6801,0.17678,0.96444,5.9547e+05,-5.1732e+05,25.573,6.5211e+05,6.5211e+05,44626,958.97
1.8018,0.16318,0.98797,5.6775e+05,-4.9546e+05,24.182,6.4464e+05,6.4464e+05,42740,914.32
2.3114,0.21899,0.9133,9.0363e+05,-8.0387e+05,30,4.731e+05,4.731e+05,69344,1455.2
1.6035,0.19312,0.94936,6.387e+05,-5.5157e+05,27.501,6.6542e+05,6.6542e+05,47580,1028.6
2.1376,0.17635,1,6.7992e+05,-5.9724e+05,26.452,6.7734e+05,6.7734e+05,51520,1095
2.375,0.21679,0.92253,9.0881e+05,-8.0899e+05,30,4.7535e+05,4.7535e+05,69786,1463.6
1.5926,0.15461,0.94722,5.0254e+05,-4.4002e+05,21.968,6.2595e+05,6.2595e+05,37957,809.3
2.4704,0.21504,0.93005,9.2325e+05,-8.2337e+05,30,4.8016e+05,4.8016e+05,71026,1486.8
1.5964,0.1738,0.94796,5.693e+05,-4.9521e+05,24.713,6.4402e+05,6.4402e+05,42718,916.82
1.7473,0.17198,0.97751,5.9049e+05,-5.1378e+05,25.216,6.5099e+05,6.5099e+05,44320,950.95
2.2704,0.24518,0.81574,1.0104e+06,-9.111e+05,30,4.9652e+05,4.9652e+05,78595,1627.2
2.2802,0.24045,0.83177,9.922e+05,-8.9288e+05,30,4.9242e+05,4.9242e+05,77022,1597.9
2.2348,0.24928,0.8023,1.0183e+06,-9.1909e+05,30,4.9796e+05,4.9796e+05,79283,1640
2.0313,0.23331,0.85724,8.9509e+05,-7.9566e+05,30,4.6672e+05,4.6672e+05,68636,1441.5
2.0259,0.20253,0.98742,7.6464e+05,-6.6429e+05,29.998,4.3897e+05,4.3897e+05,57304,1231.4
1.7544,0.24764,0.80764,8.7575e+05,-7.7649e+05,30,4.5861e+05,4.5861e+05,66982,1410.3
2.4419,0.23766,0.84152,1.0232e+06,-9.2388e+05,30,5.0179e+05,5.0179e+05,79697,1647.9
2.3245,0.15893,1,6.4128e+05,-5.7031e+05,23.84,6.6398e+05,6.6398e+05,49197,1032.7
2.2116,0.19756,1,7.8342e+05,-6.8489e+05,29.635,4.4459e+05,4.4459e+05,59080,1261.6
1.5074,0.20397,0.93012,6.5596e+05,-5.6424e+05,28.458,6.7108e+05,6.7108e+05,48673,1056.4
1.5008,0.21387,0.9282,6.8905e+05,-5.904e+05,29.777,4.1213e+05,4.1213e+05,50930,1109.7
2.364,0.18166,1,7.4608e+05,-6.5961e+05,27.248,4.2821e+05,4.2821e+05,56900,1201.5
1.558,0.23654,0.84553,7.8208e+05,-6.8271e+05,30,4.3444e+05,4.3444e+05,58892,1259.5
2.1816,0.24181,0.82711,9.7119e+05,-8.7188e+05,30,4.8624e+05,4.8624e+05,75211,1564
2.1054,0.15173,1,5.7504e+05,-5.086e+05,22.76,6.4596e+05,6.4596e+05,43874,926.07
1.6781,0.15529,0.96406,5.1891e+05,-4.5419e+05,22.457,6.3049e+05,6.3049e+05,39180,835.67
2.1406,0.19271,1,7.4803e+05,-6.533e+05,28.907,4.3227e+05,4.3227e+05,56355,1204.7
1.8592,0.15674,0.99847,5.534e+05,-4.84e+05,23.476,6.409e+05,6.409e+05,41751,891.22
1.8522,0.23121,0.86501,8.3995e+05,-7.4049e+05,30,4.5167e+05,4.5167e+05,63877,1352.7
2.2902,0.24451,0.81797,1.013e+06,-9.1366e+05,30,4.9738e+05,4.9738e+05,78815,1631.3
1.7048,0.24352,0.82129,8.4678e+05,-7.4749e+05,30,4.5123e+05,4.5123e+05,64480,1363.7
1.6579,0.21835,0.9159,7.4267e+05,-6.429e+05,29.998,4.2726e+05,4.2726e+05,55459,1196
2.1224,0.22349,0.89489,8.7712e+05,-7.7748e+05,30,4.6413e+05,4.6413e+05,67068,1412.5
2.2642,0.17935,1,7.1672e+05,-6.3192e+05,26.902,4.1923e+05,4.1923e+05,54511,1154.2
2.1142,0.21707,0.92136,8.4749e+05,-7.4767e+05,30,4.576e+05,4.576e+05,64497,1364.8
1.8303,0.23818,0.83971,8.6104e+05,-7.6169e+05,30,4.5615e+05,4.5615e+05,65705,1386.7
1.6218,0.1521,0.95299,4.9868e+05,-4.3698e+05,21.743,6.2505e+05,6.2505e+05,37695,803.09
1.7294,0.2022,0.97375,6.9861e+05,-6.0086e+05,29.534,4.1728e+05,4.1728e+05,51832,1125.1
2.4067,0.24264,0.82425,1.0367e+06,-9.3744e+05,30,5.0444e+05,5.0444e+05,80866,1669.6
1.8977,0.18756,0.99994,6.7745e+05,-5.8664e+05,28.132,6.7968e+05,6.7968e+05,50606,1091
1.8161,0.24675,0.81054,8.8978e+05,-7.9051e+05,30,4.6264e+05,4.6264e+05,68192,1432.9
2.2237,0.24878,0.80394,1.013e+06,-9.1372e+05,30,4.9656e+05,4.9656e+05,78821,1631.3
1.9826,0.15317,0.99999,5.6046e+05,-4.9313e+05,22.976,6.4239e+05,6.4239e+05,42539,902.59
1.8488,0.19364,0.99666,6.9103e+05,-5.9612e+05,28.948,4.155e+05,4.155e+05,51423,1112.9
1.9093,0.21191,0.94376,7.7744e+05,-6.7746e+05,29.999,4.3913e+05,4.3913e+05,58439,1252
2.1889,0.234,0.8547,9.3947e+05,-8.4005e+05,30,4.7906e+05,4.7906e+05,72465,1513
1.5103,0.15293,0.93077,4.8332e+05,-4.2346e+05,21.352,6.2099e+05,6.2099e+05,36529,778.36
1.9693,0.15366,0.99999,5.6013e+05,-4.925e+05,23.049,6.4236e+05,6.4236e+05,42484,902.06
1.8425,0.22553,0.88677,8.1539e+05,-7.158e+05,30,4.4606e+05,4.4606e+05,61747,1313.1
1.7124,0.16379,0.97073,5.5478e+05,-4.8415e+05,23.849,6.4043e+05,6.4043e+05,41764,893.44
1.6174,0.2078,0.95168,6.9449e+05,-5.9626e+05,29.663,4.1486e+05,4.1486e+05,51435,1118.4
1.918,0.19739,0.99997,7.201e+05,-6.2171e+05,29.607,4.2587e+05,4.2587e+05,53631,1159.7
2.1792,0.16953,1,6.5971e+05,-5.8175e+05,25.429,6.7052e+05,6.7052e+05,50183,1062.4
2.4316,0.16021,1,6.6521e+05,-5.9342e+05,24.031,6.7046e+05,6.7046e+05,51190,1071.3
2.4201,0.17492,1,7.2743e+05,-6.4576e+05,26.238,4.2124e+05,4.2124e+05,55705,1171.5
1.5259,0.15944,0.93391,5.0764e+05,-4.4383e+05,22.335,6.271e+05,6.271e+05,38286,817.52
2.3756,0.24961,0.80125,1.0598e+06,-9.6057e+05,30,5.0947e+05,5.0947e+05,82862,1706.8
2.0393,0.19035,0.99999,7.1738e+05,-6.2446e+05,28.552,4.2254e+05,4.2254e+05,53867,1155.3
1.9107,0.23564,0.84875,8.7266e+05,-7.7327e+05,30,4.5991e+05,4.5991e+05,66704,1405.4
1.7668,0.18094,0.98122,6.2704e+05,-5.4376e+05,26.632,6.6244e+05,6.6244e+05,46906,1009.8
1.5666,0.19943,0.94201,6.5319e+05,-5.6276e+05,28.18,6.7024e+05,6.7024e+05,48546,1051.9
2.436,0.22,0.90907,9.387e+05,-8.3897e+05,30,4.8283e+05,4.8283e+05,72372,1511.7
1.8609,0.16742,0.99874,5.9358e+05,-5.1721e+05,25.081,6.5265e+05,6.5265e+05,44616,955.92
1.9787,0.16565,0.99999,6.0794e+05,-5.3259e+05,24.847,6.5621e+05,6.5621e+05,45943,979.05
1.7067,0.19569,0.96957,6.6959e+05,-5.7746e+05,28.461,6.7647e+05,6.7647e+05,49813,1078.3
1.9907,0.15419,0.99999,5.657e+05,-4.9774e+05,23.128,6.4383e+05,6.4383e+05,42936,911.02
2.1671,0.23899,0.83685,9.5517e+05,-8.5583e+05,30,4.8234e+05,4.8234e+05,73826,1538.2
2.4468,0.20455,0.97772,8.6694e+05,-7.6667e+05,30,4.682e+05,4.682e+05,66135,1396.2
2.3285,0.22196,0.90107,9.2143e+05,-8.2175e+05,30,4.7724e+05,4.7724e+05,70887,1483.9
2.3331,0.18106,1,7.3743e+05,-6.514e+05,27.159,4.2558e+05,4.2558e+05,56191,1187.6
2.1925,0.18493,1,7.2614e+05,-6.3728e+05,27.74,4.2342e+05,4.2342e+05,54974,1169.4
2.3839,0.20814,0.96088,8.7008e+05,-7.6995e+05,30,4.6749e+05,4.6749e+05,66418,1401.2
1.7882,0.18699,0.98531,6.5371e+05,-5.6552e+05,27.636,6.7139e+05,6.7139e+05,48784,1052.8
2.3516,0.21645,0.924,9.0161e+05,-8.0178e+05,30,4.7339e+05,4.7339e+05,69164,1452
1.7154,0.24059,0.83128,8.3898e+05,-7.3966e+05,30,4.4956e+05,4.4956e+05,63805,1351.1
2.3653,0.2372,0.84316,1.0006e+06,-9.012e+05,30,4.9551e+05,4.9551e+05,77740,1611.4
1.8279,0.16287,0.99288,5.7102e+05,-4.9835e+05,24.257,6.4576e+05,6.4576e+05,42989,919.59
2.4,0.22449,0.8909,9.5093e+05,-8.5132e+05,30,4.8489e+05,4.8489e+05,73437,1531.4
1.8206,0.17557,0.9915,6.1702e+05,-5.3604e+05,26.111,6.5961e+05,6.5961e+05,46241,993.67
